n,t
35100,10.929203
35110,10.957733
35120,10.612105
35130,10.675696
35140,10.955410
35150,10.841474
35160,10.637386
35170,10.644767
35180,10.918407
35190,11.046264
35200,10.692724
35210,10.678543
35220,10.961529
35230,11.035970
35240,10.670952
35250,10.763311
35260,11.163428
35270,10.959309
35280,10.800789
35290,10.778159
35300,11.005148
35310,11.123492
35320,10.781945
35330,10.807768
35340,11.203385
35350,10.971699
35360,10.751784
35370,10.767692
35380,11.025238
35390,11.096213
35400,10.795576
35410,10.818005
35420,11.073451
35430,11.115566
35440,10.823445
35450,10.879316
35460,11.237527
35470,11.123361
35480,10.840036
35490,10.940048
35500,11.127389
35510,11.203266
35520,10.908108
35530,10.911955
35540,11.185381
35550,11.110924
35560,10.905192
35570,10.937476
35580,11.123314
35590,11.284581
35600,10.900849
35610,11.043119
35620,11.241782
35630,11.261785
35640,10.980980
35650,11.046085
35660,11.316900
35670,11.287006
35680,11.026651
35690,11.127769
35700,11.350760
35710,11.406332
35720,11.053076
35730,11.023632
35740,11.264948
35750,11.330912
35760,11.037049
35770,11.151935
35780,11.392636
35790,11.379372
35800,11.183920
35810,11.134988
35820,11.404585
35830,11.362549
35840,11.128848
35850,11.128589
35860,11.389874
35870,11.381438
35880,11.161394
35890,11.158647
35900,11.493927
35910,11.418838
35920,11.169899
35930,11.175826
35940,11.482263
35950,11.453296
35960,11.242947
35970,11.246417
35980,11.460956
35990,11.543688
36000,11.294171
36010,11.235058
36020,11.504280
36030,11.533510
36040,11.270424
36050,11.247166
36060,11.712670
36070,11.634008
36080,11.258981
36090,11.403534
36100,11.575329
36110,11.556521
36120,11.327609
36130,11.357742
36140,11.733952
36150,11.682666
36160,11.343422
36170,11.353198
36180,11.578917
36190,11.644359
36200,11.401195
36210,11.393027
36220,11.700877
36230,11.722806
36240,11.451434
36250,11.422929
36260,11.828663
36270,11.849611
36280,11.509608
36290,11.459103
36300,11.878209
36310,11.823372
36320,11.497528
36330,11.436164
36340,11.783000
36350,11.815518
36360,11.524746
36370,11.537527
36380,11.922031
36390,11.901481
36400,11.628817
36410,11.499798
36420,11.922358
36430,11.889798
36440,11.562872
36450,11.511511
36460,11.825524
36470,11.934336
36480,11.589165
36490,11.618895
36500,11.957981
36510,11.927975
36520,11.695284
36530,11.648356
36540,12.041079
36550,12.025000
36560,11.662881
36570,11.603281
36580,12.013942
36590,12.043206
36600,11.701032
36610,11.657459
36620,12.102088
36630,12.086229
36640,11.703530
36650,11.708669
36660,12.134034
36670,12.009755
36680,11.723645
36690,11.756839
36700,12.166690
36710,12.102599
36720,11.760810
36730,11.720421
36740,12.105228
36750,12.244464
36760,11.806524
36770,11.784027
36780,12.245698
36790,12.209219
36800,11.825252
36810,11.876624
36820,12.321160
36830,12.285717
36840,11.865329
36850,11.854373
36860,12.345461
36870,12.342271
36880,11.913244
36890,11.862119
36900,12.387964
36910,12.392388
36920,11.958203
36930,11.931404
36940,12.340782
36950,12.278689
36960,11.992186
36970,11.962579
36980,12.366039
36990,12.419502
37000,12.046759
37010,11.984212
37020,12.374768
37030,12.430929
37040,11.966709
37050,11.974598
37060,12.327911
37070,12.410872
37080,12.056086
37090,12.061046
37100,12.420417
37110,12.486997
37120,12.105741
37130,12.092344
37140,12.510564
37150,12.497590
37160,12.158404
37170,12.101493
37180,12.458080
37190,12.512270
37200,12.161721
37210,12.168706
37220,12.552593
37230,12.558215
37240,12.172261
37250,12.127000
37260,12.541081
37270,12.502787
37280,12.197409
37290,12.234652
37300,12.609741
37310,12.603818
37320,12.280068
37330,12.260338
37340,12.564603
37350,12.665677
37360,12.237022
37370,12.274682
37380,12.616767
37390,12.655932
37400,12.320494
37410,12.326195
37420,12.764894
37430,12.660322
37440,12.310059
37450,12.332282
37460,12.714219
37470,12.675800
37480,12.341437
37490,12.356939
37500,12.726278
37510,12.822232
37520,12.410940
37530,12.388675
37540,12.828144
37550,12.831116
37560,12.432105
37570,12.417273
37580,12.817796
37590,12.797249
37600,12.494855
37610,12.442943
37620,12.906959
37630,12.950437
37640,12.480278
37650,12.455939
37660,12.899762
37670,12.827767
37680,12.487422
37690,12.488511
37700,12.923141
37710,12.935968
37720,12.510445
37730,12.536810
37740,12.880487
37750,12.967258
37760,12.541021
37770,12.578077
37780,12.934445
37790,12.930253
37800,12.641668
37810,12.596417
37820,13.060921
37830,12.999441
37840,12.631502
37850,12.604605
37860,12.928236
37870,13.019784
37880,12.661810
37890,12.726367
37900,13.075357
37910,13.064915
37920,12.651221
37930,12.713071
37940,13.148912
37950,13.268621
37960,12.686171
37970,12.697885
37980,13.179111
37990,13.162194
38000,12.730575
38010,12.714099
38020,13.221355
38030,13.213026
38040,12.750981
38050,12.773844
38060,13.255301
38070,13.299053
38080,12.778561
38090,12.801843
38100,13.249628
38110,13.345261
38120,12.987921
38130,13.283047
38140,13.784739
38150,13.816949
38160,13.103183
38170,13.219146
38180,13.812020
38190,13.661517
38200,13.202390
38210,13.002357
38220,13.623879
38230,13.743763
38240,13.086906
38250,13.120974
38260,13.836919
38270,13.827774
38280,13.169763
38290,13.465065
38300,13.732500
38310,13.857024
38320,13.223205
38330,13.284720
38340,13.853395
38350,13.703381
38360,13.216211
38370,13.408807
38380,14.158991
38390,14.338162
38400,13.429313
38410,13.251431
38420,13.798132
38430,13.886639
38440,13.350658
38450,13.430670
38460,13.999494
38470,13.743741
38480,13.432160
38490,13.462008
38500,13.983387
38510,13.884293
38520,13.244767
38530,13.327348
38540,14.016176
38550,14.003895
38560,13.469119
38570,13.422006
38580,14.078259
38590,14.239940
38600,13.301156
38610,13.374449
38620,14.218099
38630,14.241295
38640,13.517876
38650,13.694050
38660,14.155542
38670,14.144491
38680,13.484086
38690,13.622769
38700,14.318794
38710,14.695675
38720,13.666768
38730,13.644315
38740,14.316145
38750,14.171197
38760,13.652402
38770,13.611644
38780,14.318374
38790,14.228031
38800,13.492096
38810,13.639876
38820,14.267779
38830,14.024591
38840,13.555619
38850,13.726105
38860,14.369800
38870,14.403477
38880,13.641769
38890,13.752297
38900,14.215545
38910,14.295946
38920,13.688888
38930,13.610663
38940,14.383332
38950,14.408282
38960,13.931450
38970,13.740791
38980,14.327006
38990,14.967580
39000,15.053642
39010,13.995641
39020,14.329952
39030,14.727318
39040,14.082098
39050,14.061157
39060,14.579050
39070,14.794655
39080,14.049535
39090,14.374962
39100,15.257648
39110,16.067035
39120,14.922793
39130,15.133168
39140,16.610617
39150,16.650756
39160,15.844637
39170,15.663457
39180,16.607851
39190,16.723350
39200,15.769679
39210,15.806709
39220,16.889848
39230,16.719870
39240,15.941158
39250,16.123210
39260,16.492396
39270,16.541384
39280,15.875980
39290,16.113393
39300,16.681903
