n,t
17610,2.556880
17620,2.601349
17630,2.629227
17640,2.636272
17650,2.608816
17660,2.665569
17670,2.643397
17680,2.603922
17690,2.592747
17700,2.638047
17710,2.647547
17720,2.611633
17730,2.608725
17740,2.650021
17750,2.669662
17760,2.666102
17770,2.596621
17780,2.683510
17790,2.674306
17800,2.646121
17810,2.631189
17820,2.664604
17830,2.696308
17840,2.646689
17850,2.629003
17860,2.684127
17870,2.714512
17880,2.656820
17890,2.655298
17900,2.687288
17910,2.697405
17920,2.681378
17930,2.679180
17940,2.782147
17950,2.713386
17960,2.677851
17970,2.695646
17980,2.724692
17990,2.727985
18000,2.667490
18010,2.706410
18020,2.738738
18030,2.735237
18040,2.700573
18050,2.696987
18060,2.748543
18070,2.742612
18080,2.733615
18090,2.720018
18100,2.752085
18110,2.737827
18120,2.734649
18130,2.732667
18140,2.769798
18150,2.759349
18160,2.741986
18170,2.728323
18180,2.795603
18190,2.775241
18200,2.760810
18210,2.749671
18220,2.774004
18230,2.798779
18240,2.759620
18250,2.758260
18260,2.803559
18270,2.809208
18280,2.762521
18290,2.750257
18300,2.828738
18310,2.819010
18320,2.808546
18330,2.776594
18340,2.823245
18350,2.862606
18360,2.791470
18370,2.816939
18380,2.831427
18390,2.852627
18400,2.805819
18410,2.817591
18420,2.844387
18430,2.869073
18440,2.833247
18450,2.819871
18460,2.908245
18470,2.870700
18480,2.823119
18490,2.838155
18500,2.874380
18510,2.891352
18520,2.873658
18530,2.891844
18540,2.887186
18550,3.009841
18560,2.938840
18570,2.861380
18580,2.962657
18590,2.945981
18600,2.882064
18610,2.879314
18620,2.924822
18630,2.928696
18640,2.910270
18650,2.896880
18660,2.942183
18670,2.936670
18680,2.906928
18690,2.923568
18700,2.916071
18710,2.944046
18720,2.932913
18730,2.947620
18740,2.963605
18750,2.991533
18760,2.926369
18770,2.926341
18780,2.974974
18790,2.983437
18800,2.927740
18810,2.915519
18820,3.000438
18830,2.982675
18840,2.946186
18850,2.954278
18860,2.985373
18870,2.977942
18880,2.950535
18890,2.959139
18900,3.032465
18910,3.011732
18920,2.972794
18930,2.975003
18940,3.028701
18950,3.033860
18960,2.971510
18970,2.967637
18980,3.027744
18990,3.033024
19000,3.002204
19010,3.006816
19020,3.041079
19030,3.030631
19040,3.012617
19050,3.025158
19060,3.047584
19070,3.037737
19080,3.012186
19090,3.041038
19100,3.060615
19110,3.071247
19120,3.053091
19130,3.037440
19140,3.092439
19150,3.079346
19160,3.021618
19170,3.044365
19180,3.093896
19190,3.092923
19200,3.056856
19210,3.095463
19220,3.133317
19230,3.116911
19240,3.085346
19250,3.084984
19260,3.128719
19270,3.134232
19280,3.095214
19290,3.111642
19300,3.137027
19310,3.168541
19320,3.092877
19330,3.124034
19340,3.159355
19350,3.156881
19360,3.118153
19370,3.122711
19380,3.149152
19390,3.152204
19400,3.195108
19410,3.157848
19420,3.243072
19430,3.234823
19440,3.141622
19450,3.182982
19460,3.203270
19470,3.228026
19480,3.192564
19490,3.178260
19500,3.216815
19510,3.224570
19520,3.181658
19530,3.165251
19540,3.211727
19550,3.192255
19560,3.288327
19570,3.204841
19580,3.226746
19590,3.238862
19600,3.170886
19610,3.184587
19620,3.244770
19630,3.242883
19640,3.204430
19650,3.199636
19660,3.255719
19670,3.262173
19680,3.221102
19690,3.237533
19700,3.246175
19710,3.244546
19720,3.252757
19730,3.244436
19740,3.295947
19750,3.367552
19760,3.240077
19770,3.225334
19780,3.306012
19790,3.279322
19800,3.250986
19810,3.265423
19820,3.296339
19830,3.304891
19840,3.267773
19850,3.273084
19860,3.307616
19870,3.348990
19880,3.276368
19890,3.291481
19900,3.334626
19910,3.342149
19920,3.288592
19930,3.297137
19940,3.346719
19950,3.342497
19960,3.305462
19970,3.302846
19980,3.348209
19990,3.358826
20000,3.351705
20010,3.320185
20020,3.438116
20030,3.405310
20040,3.340088
20050,3.348028
20060,3.390041
20070,3.403442
20080,3.366123
20090,3.356211
20100,3.420217
20110,3.417284
20120,3.388911
20130,3.362770
20140,3.433631
20150,3.403957
20160,3.390465
20170,3.399395
20180,3.495511
20190,3.519955
20200,3.413829
20210,3.435791
20220,3.495550
20230,3.459915
20240,3.448438
20250,3.443719
20260,3.505451
20270,3.500449
20280,3.462796
20290,3.395495
20300,3.492936
20310,3.462924
20320,3.425500
20330,3.447839
20340,3.524935
20350,3.523417
20360,3.519424
20370,3.433734
20380,3.496134
20390,3.493359
20400,3.479218
20410,3.466885
20420,3.540211
20430,3.518782
20440,3.481444
20450,3.490451
20460,3.508714
20470,3.541492
20480,3.472285
20490,3.475062
20500,3.583549
20510,3.588672
20520,3.499159
20530,3.504192
20540,3.542860
20550,3.570914
20560,3.506508
20570,3.507173
20580,3.561546
20590,3.580326
20600,3.523163
20610,3.536010
20620,3.589272
20630,3.576353
20640,3.534763
20650,3.566130
20660,3.613661
20670,3.764061
20680,3.539374
20690,3.549957
20700,3.608083
20710,3.623406
20720,3.558558
20730,3.611593
20740,3.627981
20750,3.674038
20760,3.586445
20770,3.603880
20780,3.672436
20790,3.667146
20800,3.624440
20810,3.609229
20820,3.664126
20830,3.718176
20840,3.606254
20850,3.602845
20860,3.772664
20870,3.654560
20880,3.604497
20890,3.655332
20900,3.718964
20910,3.728212
20920,3.656017
20930,3.668381
20940,3.711054
20950,3.723597
20960,3.683707
20970,3.639348
20980,3.767949
20990,3.721903
21000,3.682591
21010,3.713750
21020,3.771267
21030,3.790459
21040,3.742889
21050,3.700842
21060,3.731550
21070,3.757639
21080,3.721303
21090,3.685009
21100,3.742429
21110,3.772858
21120,3.708240
21130,3.702637
21140,3.766041
21150,3.774723
21160,3.751548
21170,3.711354
21180,3.822945
21190,3.862755
21200,3.741226
21210,3.760999
21220,3.798848
21230,3.793654
21240,3.766041
21250,3.754235
21260,3.810475
21270,3.861382
21280,3.779646
21290,3.765071
21300,3.823244
21310,3.817458
21320,3.802094
21330,3.794574
21340,3.853877
21350,3.872976
21360,3.796552
21370,3.804197
21380,3.895667
21390,3.870746
21400,3.793865
21410,3.850737
21420,3.915466
21430,3.907073
21440,3.840512
21450,3.897963
21460,4.013413
21470,3.890025
21480,3.842891
21490,3.840278
21500,3.914320
21510,3.905385
21520,3.876417
21530,3.862371
21540,4.005061
21550,3.966225
21560,3.906559
21570,3.907666
21580,4.006163
21590,4.051496
21600,3.928432
21610,3.892049
21620,3.985055
21630,3.986363
21640,3.913342
21650,3.927503
21660,4.002487
21670,4.007784
21680,3.930096
21690,3.941714
21700,4.032071
21710,3.996920
21720,3.936674
21730,3.941496
21740,4.026299
21750,3.988283
21760,3.944880
21770,3.953048
21780,4.036747
21790,4.002554
21800,3.945185
21810,3.947840
21820,4.035074
21830,4.041425
21840,4.014648
21850,3.968421
21860,4.038089
21870,4.032404
21880,3.980706
21890,3.974983
21900,4.023580
21910,4.034082
21920,3.982462
21930,4.020738
21940,4.082486
21950,4.069994
21960,3.998074
21970,4.000784
21980,4.080048
21990,4.076354
22000,4.051101
22010,4.001397
22020,4.105872
22030,4.118543
22040,4.099143
22050,4.033908
22060,4.098778
22070,4.127356
22080,4.117754
22090,4.076653
22100,4.159467
22110,4.176264
22120,4.133192
22130,4.085030
22140,4.160421
22150,4.138842
22160,4.113724
22170,4.132008
22180,4.383644
22190,4.221638
22200,4.181602
22210,4.164459
22220,4.231081
22230,4.240009
22240,4.258121
22250,4.185070
22260,4.229565
22270,4.260428
22280,4.166996
22290,4.180829
22300,4.228068
22310,4.274644
22320,4.163564
22330,4.162293
22340,4.235290
22350,4.270709
22360,4.171022
22370,4.172297
22380,4.228327
22390,4.247580
22400,4.163680
22410,4.166971
22420,4.230105
22430,4.288840
22440,4.185772
22450,4.205801
22460,4.286191
22470,4.284040
22480,4.214633
22490,4.197693
22500,4.289903
22510,4.258783
22520,4.187344
22530,4.235945
22540,4.282014
22550,4.289301
22560,4.231316
22570,4.235183
22580,4.273710
22590,4.288048
22600,4.234322
22610,4.257978
22620,4.337374
22630,4.359592
22640,4.252533
22650,4.256867
22660,4.331541
22670,4.342977
22680,4.266496
22690,4.289968
22700,4.356898
22710,4.371157
22720,4.296900
22730,4.282381
22740,4.333234
22750,4.344682
22760,4.298636
22770,4.304089
22780,4.362938
22790,4.394369
22800,4.295371
22810,4.330910
22820,4.372714
22830,4.392693
22840,4.325302
22850,4.336967
22860,4.409985
22870,4.390760
22880,4.344279
22890,4.365549
22900,4.458060
22910,4.452721
22920,4.372253
22930,4.342413
22940,4.440322
22950,4.435317
22960,4.384066
22970,4.370658
22980,4.475135
22990,4.542365
23000,4.449358
23010,4.431582
23020,4.520549
23030,4.500882
23040,4.428268
23050,4.448320
23060,4.565989
23070,4.502764
23080,4.450466
23090,4.472911
23100,4.621528
23110,4.595852
23120,4.519446
23130,4.469694
23140,4.533177
23150,4.621674
23160,4.489318
23170,4.512358
23180,4.521034
23190,4.589072
23200,4.505573
23210,4.546894
23220,4.574858
23230,4.543347
23240,4.502563
23250,4.514049
23260,4.663518
23270,4.768419
23280,4.508840
23290,4.555615
23300,4.696281
23310,4.690017
23320,4.498332
23330,4.508832
23340,4.579289
23350,4.600075
23360,4.498257
23370,4.508285
23380,4.591684
23390,4.564578
23400,4.496169
23410,4.495661
23420,4.569132
23430,4.574406
23440,4.515106
23450,4.525765
23460,4.584031
23470,4.604663
23480,4.542396
23490,4.551654
23500,4.628541
23510,4.622390
23520,4.548144
23530,4.541963
23540,4.620795
23550,4.631577
23560,4.606113
23570,4.578154
23580,4.661197
23590,4.660408
23600,4.597528
23610,4.594190
23620,4.686443
23630,4.649897
23640,4.617995
23650,4.604334
23660,4.710750
23670,4.792716
23680,4.644172
23690,4.621723
23700,4.695686
23710,4.700741
23720,4.640867
23730,4.602541
23740,4.693276
23750,4.700952
23760,4.654324
23770,4.657056
23780,4.748415
23790,4.791387
23800,4.649635
23810,4.679714
23820,4.756390
23830,4.760828
23840,4.667912
23850,4.702216
23860,4.762925
23870,4.768092
23880,4.708476
23890,4.694581
23900,4.781346
23910,4.793548
23920,4.743757
23930,4.722832
23940,4.796554
23950,4.772618
23960,4.733604
23970,4.738844
23980,4.820283
23990,4.823693
24000,4.754707
24010,4.751027
24020,4.841152
24030,4.814119
24040,4.774993
24050,4.755768
24060,4.819977
24070,4.836063
24080,4.788859
24090,4.760335
24100,4.863209
24110,4.873209
24120,4.780921
24130,4.799717
24140,4.887208
24150,4.867252
24160,4.802915
24170,4.814403
24180,4.888811
24190,4.922094
24200,4.837462
24210,4.845443
24220,4.925835
24230,5.008948
24240,4.831140
24250,4.870899
24260,4.909900
24270,4.932916
24280,4.851243
24290,4.871550
24300,4.912993
24310,4.966657
24320,4.894833
24330,4.875278
24340,4.982335
24350,4.937567
24360,4.877710
24370,4.888132
24380,4.950228
24390,5.001198
24400,4.908548
24410,4.923328
24420,4.978766
24430,4.988985
24440,4.959675
24450,4.962480
24460,5.005111
24470,5.056165
24480,4.952061
24490,4.941105
24500,4.997893
24510,5.009505
24520,4.958045
24530,4.964431
24540,5.055803
24550,5.051196
24560,4.978528
24570,4.982875
24580,5.118833
24590,5.043339
24600,4.970473
24610,4.984329
24620,5.061598
24630,5.072624
24640,4.982830
24650,5.032324
24660,5.091894
24670,5.094873
24680,5.034260
24690,5.055165
24700,5.098203
24710,5.118115
24720,5.029765
24730,5.043438
24740,5.123599
24750,5.133498
24760,5.052581
24770,5.138039
24780,5.190101
24790,5.292186
24800,5.089689
24810,5.094868
24820,5.146898
24830,5.178086
24840,5.050047
24850,5.083080
24860,5.150580
24870,5.169331
24880,5.108270
24890,5.116162
24900,5.195152
24910,5.234242
24920,5.138243
24930,5.113021
24940,5.206453
24950,5.218583
24960,5.142166
24970,5.128454
24980,5.205813
24990,5.206667
25000,5.179499
25010,5.160512
25020,5.243677
25030,5.249881
25040,5.167304
25050,5.198306
25060,5.242649
25070,5.257981
25080,5.187482
25090,5.184041
25100,5.262015
25110,5.256700
25120,5.220296
25130,5.269339
25140,5.339109
25150,5.326025
25160,5.258268
25170,5.228158
25180,5.292055
25190,5.317716
25200,5.262159
25210,5.280320
25220,5.294612
25230,5.312103
25240,5.239592
25250,5.252317
25260,5.311720
25270,5.343689
25280,5.272215
25290,5.302743
25300,5.383996
25310,5.379928
25320,5.275867
25330,5.281575
25340,5.378131
25350,5.367830
25360,5.319660
25370,5.295915
25380,5.413405
25390,5.421031
25400,5.353689
25410,5.346606
25420,5.477052
25430,5.420393
25440,5.360373
25450,5.361098
25460,5.430410
25470,5.434078
25480,5.332269
25490,5.356232
25500,5.417399
25510,5.443329
25520,5.365124
25530,5.360431
25540,5.439137
25550,5.454850
25560,5.391371
25570,5.393913
25580,5.477035
25590,5.540299
25600,5.400758
25610,5.432720
25620,5.490791
25630,5.478426
25640,5.403442
25650,5.417207
25660,5.513324
25670,5.536772
25680,5.433940
25690,5.456007
25700,5.559694
25710,5.565900
25720,5.455759
25730,5.460293
25740,5.580291
25750,5.602826
25760,5.492289
25770,5.481661
25780,5.598022
25790,5.555912
25800,5.481319
25810,5.484977
25820,5.558363
25830,5.589975
25840,5.504228
25850,5.643021
25860,5.649333
25870,5.666084
25880,5.585508
25890,5.637792
25900,5.765959
25910,5.781307
25920,5.592914
25930,5.674915
25940,5.755050
25950,5.649782
25960,5.566317
25970,5.557273
25980,5.676342
25990,5.654905
26000,5.625202
26010,5.619208
26020,5.695196
26030,5.705804
26040,5.587325
26050,5.622805
26060,5.693952
26070,5.705530
26080,5.605435
26090,5.606627
26100,5.696970
26110,5.733691
26120,5.632657
26130,5.660821
26140,5.775641
26150,5.724299
26160,5.644328
26170,5.750769
26180,5.819270
26190,5.761771
26200,5.651595
26210,5.658118
26220,5.782103
26230,5.743082
26240,5.688335
26250,5.692132
26260,5.833646
26270,5.806120
26280,5.711404
26290,5.707004
26300,5.803136
26310,5.956497
26320,5.704456
26330,5.753287
26340,5.805325
26350,5.792261
26360,5.778106
26370,5.743514
26380,5.856791
26390,5.842876
26400,5.776635
26410,5.760622
26420,5.852247
26430,5.863285
26440,5.781531
26450,5.770863
26460,5.863912
26470,5.914991
26480,5.798814
26490,5.803908
26500,5.909975
26510,5.878584
26520,5.882528
26530,5.811984
26540,5.875347
26550,5.905974
26560,5.807992
26570,5.834599
26580,5.967974
26590,6.060018
26600,5.861265
26610,5.839634
26620,5.940655
26630,5.990887
26640,5.873581
26650,5.904683
26660,5.976227
26670,6.006972
26680,5.904758
26690,5.870545
26700,6.011757
26710,5.999343
26720,5.897752
26730,5.889199
26740,5.992277
26750,6.095185
26760,5.949388
26770,5.937682
26780,6.018429
26790,6.031218
26800,5.980361
26810,5.925937
26820,6.055258
26830,6.132921
26840,6.004580
26850,5.967540
26860,6.054652
26870,6.034283
26880,5.946232
26890,5.967283
26900,6.055283
26910,6.054618
26920,5.976068
26930,5.985539
26940,6.092905
26950,6.081514
26960,5.991611
26970,6.030033
26980,6.134574
26990,6.089429
27000,6.034456
27010,6.042328
27020,6.137385
27030,6.131302
27040,6.023512
27050,6.065192
27060,6.132651
27070,6.146376
27080,6.049233
27090,6.055927
27100,6.132068
27110,6.159793
27120,6.075672
27130,6.110250
27140,6.298749
27150,6.219869
27160,6.151566
27170,6.149825
27180,6.297554
27190,6.192343
27200,6.105704
27210,6.231113
27220,6.208521
27230,6.249876
27240,6.166525
27250,6.142912
27260,6.217736
27270,6.241475
27280,6.141863
27290,6.181285
27300,6.286256
27310,6.293650
27320,6.162840
27330,6.160485
27340,6.315914
27350,6.264343
27360,6.273005
27370,6.218684
27380,6.380894
27390,6.375302
27400,6.313072
27410,6.304244
27420,6.546981
27430,6.321501
27440,6.233041
27450,6.219740
27460,6.308216
27470,6.338500
27480,6.276081
27490,6.254869
27500,6.387570
27510,6.373074
27520,6.264735
27530,6.287208
27540,6.440803
27550,6.376199
27560,6.261359
27570,6.293016
27580,6.412661
27590,6.409056
27600,6.295276
27610,6.298982
27620,6.379545
27630,6.368050
27640,6.303713
27650,6.310670
27660,6.390226
27670,6.415332
27680,6.332680
27690,6.339623
27700,6.430730
27710,6.432105
27720,6.357821
27730,6.377713
27740,6.464434
27750,6.528983
27760,6.439580
27770,6.381975
27780,6.502893
27790,6.518868
27800,6.428141
27810,6.397448
27820,6.515261
27830,6.532807
27840,6.472604
27850,6.409200
27860,6.505163
27870,6.553195
27880,6.447880
27890,6.439641
27900,6.532650
27910,6.509782
27920,6.459832
27930,6.461751
27940,6.576920
27950,6.687611
27960,6.457296
27970,6.494324
27980,6.669730
27990,6.962497
28000,6.493559
28010,6.500970
28020,6.583625
28030,6.585074
28040,6.565594
28050,6.491122
28060,6.616006
28070,6.638513
28080,6.509871
28090,6.568689
28100,6.673566
28110,6.632748
28120,6.567553
28130,6.566143
28140,6.629665
28150,6.682054
28160,6.595489
28170,6.578250
28180,6.726947
28190,6.674011
28200,6.768250
28210,6.680821
28220,6.870499
28230,6.972089
28240,6.658203
28250,6.657317
28260,6.860044
28270,6.773616
28280,6.647046
28290,6.713385
28300,6.766869
28310,6.729003
28320,6.668827
28330,6.637326
28340,6.797133
28350,6.787003
28360,6.648455
28370,6.667639
28380,6.804834
28390,6.783214
28400,6.711280
28410,6.691593
28420,6.816941
28430,6.862010
28440,6.692959
28450,6.721638
28460,6.818318
28470,6.891657
28480,6.792108
28490,6.731427
28500,6.899635
28510,6.790626
28520,6.717120
28530,6.729733
28540,6.833111
28550,6.935617
28560,6.764231
28570,6.759992
28580,6.932209
28590,6.978139
28600,6.805919
28610,6.801648
28620,6.897637
28630,6.921548
28640,6.767731
28650,6.818813
28660,7.048297
28670,7.062195
28680,6.820291
28690,6.833033
28700,6.944018
28710,6.986349
28720,6.826096
28730,6.831685
28740,7.011177
28750,7.225915
28760,6.945600
28770,6.983678
28780,7.042700
28790,6.968545
28800,6.857569
28810,6.961647
28820,7.016151
28830,7.086154
28840,6.911490
28850,6.882725
28860,6.990891
28870,6.980236
28880,6.925534
28890,6.899617
28900,6.975744
28910,7.003507
28920,6.921419
28930,6.919148
28940,7.080343
28950,7.036646
28960,6.950313
28970,6.938094
28980,7.041576
28990,7.047958
29000,6.938183
29010,6.953929
29020,7.065845
29030,7.097411
29040,6.974873
29050,6.990301
29060,7.101684
29070,7.077179
29080,7.003335
29090,7.011633
29100,7.114812
29110,7.112731
29120,7.026226
29130,7.032006
29140,7.100150
29150,7.122299
29160,7.091961
29170,7.149976
29180,7.327689
29190,7.445238
29200,7.277101
29210,7.082869
29220,7.273383
29230,7.492482
29240,7.264660
29250,7.225110
29260,7.260857
29270,7.342673
29280,7.304487
29290,7.392758
29300,7.515692
29310,7.486615
29320,7.442196
29330,7.332756
29340,7.418005
29350,7.594219
29360,7.237169
29370,7.251399
29380,7.431323
29390,7.638237
29400,7.389243
29410,7.305169
29420,7.610223
29430,7.546794
29440,7.275798
29450,7.609115
29460,7.301040
29470,7.459039
29480,7.349944
29490,7.393677
29500,7.477055
29510,7.604276
29520,7.319051
29530,7.236015
29540,7.508209
29550,7.585779
29560,7.368059
29570,7.335802
29580,7.480893
29590,7.408452
29600,7.340281
29610,7.505260
29620,7.670745
29630,7.610224
29640,7.513905
29650,7.416743
29660,7.537031
29670,7.554932
29680,7.443341
29690,7.490110
29700,7.745427
29710,8.070023
29720,7.601808
29730,7.441981
29740,7.726311
29750,7.792015
29760,7.373070
29770,7.328534
29780,7.589604
29790,7.665418
29800,7.571334
29810,7.466881
29820,7.605818
29830,7.623961
29840,7.458416
29850,7.589733
29860,7.797518
29870,7.833942
29880,7.544930
29890,7.460007
29900,7.513636
29910,7.619442
29920,7.524363
29930,7.754329
29940,7.980032
29950,7.992862
29960,7.776295
29970,7.659551
29980,7.795533
29990,7.992515
30000,7.772824
30010,7.734545
30020,8.175879
30030,7.951541
30040,7.713381
30050,7.587378
30060,7.665385
30070,7.602641
30080,8.076886
30090,8.161381
30100,8.619824
30110,8.544867
30120,7.592228
30130,7.566273
30140,7.660475
30150,7.848422
30160,8.360297
30170,8.580376
30180,8.623733
30190,9.456381
30200,7.612991
30210,7.585297
30220,7.712188
30230,8.010296
30240,8.003162
30250,7.963976
30260,8.308068
30270,8.678261
30280,7.953161
30290,7.603272
30300,7.802093
30310,8.000532
30320,7.800452
30330,7.731037
30340,8.100067
30350,8.185216
30360,7.772288
30370,7.927818
30380,7.924342
30390,8.027336
30400,7.830244
30410,7.797788
30420,8.440333
30430,8.264070
30440,7.744044
30450,7.888809
30460,8.081187
30470,8.142986
30480,7.879377
30490,8.096230
30500,8.543590
30510,7.908652
30520,7.844378
30530,7.977070
30540,8.024505
30550,8.103572
30560,7.860994
30570,7.930829
30580,7.954443
30590,8.161316
30600,8.274376
30610,7.961191
30620,8.284928
30630,8.283889
30640,7.972033
30650,8.079026
30660,8.276614
30670,8.460432
30680,8.039818
30690,8.070210
30700,8.263996
30710,8.308042
30720,8.038363
30730,8.083881
30740,8.421309
30750,8.223291
30760,8.084871
30770,8.059372
30780,8.138483
30790,8.081853
30800,8.253612
30810,8.019144
30820,8.579475
30830,8.226255
30840,8.023320
30850,8.168264
30860,8.115249
30870,8.040599
30880,8.032243
30890,8.020376
30900,8.396228
30910,8.256676
30920,8.028598
30930,8.435199
30940,8.782596
30950,9.153100
30960,8.422376
30970,8.835177
30980,8.346819
30990,8.502979
31000,8.242433
31010,8.287027
31020,8.597643
31030,8.375913
31040,8.152237
31050,8.215156
31060,8.481231
31070,8.544680
31080,8.234189
31090,8.386969
31100,8.948941
31110,8.972826
31120,8.345423
31130,8.402895
31140,8.669749
31150,8.538399
31160,8.241334
31170,8.057575
31180,8.301684
31190,8.311232
31200,8.325705
31210,8.253213
31220,8.426325
31230,8.251813
31240,8.105569
31250,8.117003
31260,8.226712
31270,8.232747
31280,8.289565
31290,8.422342
31300,8.687012
31310,8.661242
31320,8.275967
31330,8.471395
31340,8.659345
31350,8.593341
31360,8.311368
31370,8.335656
31380,8.620014
31390,8.737689
31400,8.428854
31410,8.431036
31420,8.587443
31430,8.635429
31440,8.454470
31450,8.588219
31460,10.992630
31470,11.037347
31480,10.589444
31490,10.373038
31500,11.167449
31510,11.054653
31520,10.624240
31530,10.525397
31540,10.957255
31550,11.023501
31560,10.505748
31570,10.288865
31580,11.216620
31590,10.861338
31600,10.598756
31610,10.673419
31620,11.219984
31630,11.287495
31640,10.752294
31650,10.687514
31660,11.407539
31670,11.232849
31680,10.844237
31690,10.855326
31700,10.961102
31710,11.247334
31720,10.389728
31730,10.564672
31740,9.644935
31750,11.158400
31760,10.500232
31770,10.608661
31780,11.456046
31790,11.079759
31800,10.656890
31810,10.668718
31820,11.522698
31830,11.543573
31840,11.075439
31850,10.835578
31860,11.289548
31870,11.382276
31880,10.860030
31890,10.839698
31900,10.100729
31910,8.993741
31920,8.817561
31930,8.781605
31940,8.957511
31950,9.085259
31960,8.792420
31970,8.810174
31980,9.083341
31990,9.085057
32000,8.862407
32010,8.787677
32020,9.047816
32030,9.050245
32040,8.779465
32050,8.757283
32060,9.083610
32070,9.224125
32080,9.057466
32090,8.947131
32100,9.073773
32110,9.067730
32120,9.072948
32130,9.198507
32140,9.176575
32150,9.124173
32160,8.851354
32170,8.887846
32180,9.100129
32190,9.066309
32200,8.851845
32210,8.857116
32220,9.089029
32230,9.147930
32240,8.942978
32250,9.021521
32260,9.147404
32270,9.185733
32280,8.872590
32290,8.969001
32300,9.400420
32310,9.433173
32320,9.150746
32330,9.106127
32340,9.231143
32350,9.234280
32360,9.054921
32370,9.084452
32380,9.128442
32390,9.423279
32400,9.148752
32410,9.063458
32420,9.317132
32430,9.404723
32440,9.100794
32450,9.104505
32460,9.503456
32470,9.390053
32480,9.147605
32490,9.105952
32500,9.477916
32510,9.374607
32520,9.085973
32530,9.096319
32540,9.437987
32550,9.254326
32560,9.075794
32570,9.124682
32580,9.348612
32590,9.540363
32600,9.147111
32610,9.195157
32620,9.490971
32630,9.250753
32640,9.075441
32650,9.282439
32660,9.577520
32670,9.532497
32680,9.187915
32690,9.277562
32700,9.441780
32710,9.570432
32720,9.223326
32730,9.162906
32740,9.586684
32750,9.769767
32760,9.034027
32770,9.525602
32780,9.378913
32790,9.563845
32800,9.277861
32810,9.288743
32820,9.897681
32830,9.728724
32840,9.035890
32850,8.985313
32860,9.463756
32870,9.655716
32880,9.368723
32890,9.275873
32900,9.602244
32910,9.631677
32920,9.561256
32930,9.394150
32940,9.688492
32950,9.812113
32960,9.346637
32970,9.353655
32980,9.840759
32990,9.662193
33000,9.440111
33010,9.567206
33020,9.819470
33030,9.932316
33040,9.438068
33050,9.447587
33060,9.685111
33070,9.525521
33080,9.264128
33090,9.573650
33100,9.598549
33110,9.790717
33120,9.570146
33130,9.295939
33140,9.866938
33150,9.783246
33160,9.357458
33170,9.575623
33180,9.866053
33190,9.903831
33200,9.422890
33210,9.727523
33220,10.150816
33230,9.988910
33240,9.675825
33250,9.543915
33260,9.934421
33270,9.639389
33280,9.707301
33290,9.765191
33300,10.083824
33310,10.059171
33320,9.435082
33330,9.527661
33340,9.934354
33350,9.978020
33360,9.623255
33370,9.659403
33380,10.118508
33390,10.002944
33400,9.626358
33410,9.887485
33420,10.145657
33430,10.050763
33440,9.600042
33450,9.607500
33460,9.963614
33470,9.953979
33480,9.744254
33490,9.722407
33500,10.176690
33510,9.978093
33520,9.675312
33530,9.568926
33540,10.176411
33550,10.015504
33560,9.778177
33570,9.695243
33580,10.179862
33590,10.120242
33600,9.905303
33610,9.846306
33620,10.243777
33630,10.110689
33640,9.664894
33650,9.772883
33660,10.066991
33670,10.048913
33680,10.032144
33690,9.815341
33700,10.115073
33710,10.181520
33720,9.759940
33730,9.742864
33740,9.928987
33750,9.985103
33760,9.967646
33770,9.829252
33780,10.159403
33790,10.149504
33800,9.862728
33810,10.143792
33820,10.380603
33830,10.669199
33840,10.177073
33850,10.007556
33860,10.042378
33870,10.235161
33880,9.966702
33890,9.983261
33900,10.294112
33910,10.282439
33920,9.774259
33930,9.880242
33940,10.302408
33950,10.360361
33960,10.035070
33970,9.998060
33980,10.379880
33990,10.306464
34000,9.737532
34010,9.705853
34020,9.928531
34030,10.025693
34040,10.115171
34050,10.383547
34060,10.224460
34070,10.394137
34080,10.257443
34090,10.099914
34100,10.616632
34110,9.984574
34120,9.942718
34130,10.045308
34140,10.559803
34150,10.573469
34160,10.057948
34170,10.206248
34180,10.777976
34190,10.634870
34200,10.167598
34210,10.104177
34220,10.499946
34230,10.606047
34240,10.151248
34250,10.184001
34260,10.535840
34270,10.652703
34280,10.179246
34290,10.031951
34300,10.580060
34310,10.513084
34320,10.002592
34330,10.215303
34340,10.585370
34350,10.631600
34360,10.232261
34370,10.154328
34380,10.659315
34390,10.535727
34400,10.365975
34410,10.224626
34420,10.342528
34430,10.487945
34440,10.316753
34450,10.391158
34460,10.895621
34470,10.807196
34480,10.313081
34490,10.141316
34500,10.660974
34510,10.728537
34520,10.330798
34530,10.262125
34540,10.360269
34550,10.530021
34560,10.510968
34570,10.513920
34580,10.863587
34590,10.659359
34600,10.613640
34610,10.372590
34620,11.150613
34630,10.684332
34640,10.380347
34650,10.424888
34660,10.812991
34670,10.840636
34680,10.490483
34690,10.418372
34700,10.829990
34710,10.763333
34720,10.432044
34730,10.976479
34740,11.055345
34750,11.008284
34760,10.485792
34770,10.665163
34780,11.095713
34790,10.932806
34800,10.703384
34810,10.608769
34820,10.943950
34830,10.936630
34840,10.585746
34850,10.613315
34860,11.017237
34870,10.893179
34880,10.589014
34890,10.721628
34900,11.015360
34910,11.114662
34920,10.776223
34930,10.869795
34940,11.200359
34950,11.413332
34960,11.088554
34970,11.051314
34980,11.578402
34990,11.541149
35000,11.244326
35010,11.431784
35020,12.120348
35030,12.235925
35040,12.087282
35050,12.126393
35060,12.654962
35070,12.728204
35080,12.178143
35090,12.288720
