n,t
3610,0.119102
3612,0.121421
3614,0.119969
3616,0.126898
3618,0.126100
3620,0.123969
3622,0.118104
3624,0.120556
3626,0.122277
3628,0.120017
3630,0.119367
3632,0.127992
3634,0.134854
3636,0.122164
3638,0.121545
3640,0.119241
3642,0.120369
3644,0.122821
3646,0.124854
3648,0.127788
3650,0.124919
3652,0.133365
3654,0.121898
3656,0.125493
3658,0.122238
3660,0.144168
3662,0.141972
3664,0.128758
3666,0.126386
3668,0.127305
3670,0.122265
3672,0.143629
3674,0.146435
3676,0.144505
3678,0.132601
3680,0.127697
3682,0.130341
3684,0.125436
3686,0.126783
3688,0.126496
3690,0.124822
3692,0.125328
3694,0.137471
3696,0.139463
3698,0.134593
3700,0.143591
3702,0.122345
3704,0.129210
3706,0.126937
3708,0.135435
3710,0.126047
3712,0.148801
3714,0.144858
3716,0.131723
3718,0.132074
3720,0.131109
3722,0.133512
3724,0.136403
3726,0.135123
3728,0.133476
3730,0.140581
3732,0.138239
3734,0.131671
3736,0.139379
3738,0.132514
3740,0.139556
3742,0.130825
3744,0.142303
3746,0.149868
3748,0.134232
3750,0.125887
3752,0.130815
3754,0.134706
3756,0.138025
3758,0.137765
3760,0.135347
3762,0.140881
3764,0.134266
3766,0.133710
3768,0.139575
3770,0.134119
3772,0.133508
3774,0.131465
3776,0.141921
3778,0.138014
3780,0.132529
3782,0.130552
3784,0.138442
3786,0.140317
3788,0.132853
3790,0.132455
3792,0.140678
3794,0.144130
3796,0.134491
3798,0.132034
3800,0.134957
3802,0.134898
3804,0.139644
3806,0.138073
3808,0.142606
3810,0.140790
3812,0.144954
3814,0.136812
3816,0.142165
3818,0.136361
3820,0.144089
3822,0.140660
3824,0.149633
3826,0.145805
3828,0.145041
3830,0.144805
3832,0.140204
3834,0.137969
3836,0.144625
3838,0.146368
3840,0.141540
3842,0.159618
3844,0.135343
3846,0.135206
3848,0.137733
3850,0.134588
3852,0.137799
3854,0.144080
3856,0.149010
3858,0.142942
3860,0.143611
3862,0.149033
3864,0.149474
3866,0.145866
3868,0.150207
3870,0.147580
3872,0.149364
3874,0.139942
3876,0.141831
3878,0.139248
3880,0.153248
3882,0.141302
3884,0.149883
3886,0.146413
3888,0.148931
3890,0.148292
3892,0.146578
3894,0.141703
3896,0.146371
3898,0.147401
3900,0.149539
